Year,Month,Day,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2020,2,2,18.44,18.44,18.44,17.40,17.40,17.74,20.18,19.83,21.57,24.01,25.40,25.40,26.09,24.70,18.79,18.79,15.31,12.87,18.09,17.40,17.05,21.57,21.92,23.66
2020,2,3,23.66,23.31,22.96,23.31,23.66,24.35,26.79,26.09,26.79,27.14,25.75,22.27,22.96,24.35,21.57,21.92,18.79,14.96,15.66,15.66,15.66,14.96,13.92,11.83
2020,2,4,11.48,11.13,11.13,11.13,11.83,13.57,17.40,16.70,17.74,17.74,17.40,16.70,16.70,16.70,14.96,18.44,16.00,15.31,22.27,24.35,25.05,24.35,24.35,24.01
2020,2,5,23.66,23.31,22.96,22.96,23.31,24.01,26.09,25.75,26.09,26.44,26.79,24.70,21.22,19.13,17.05,19.83,17.05,14.96,16.00,17.05,17.74,18.44,16.00,15.66
2020,2,6,17.74,19.13,20.53,21.92,22.27,22.61,25.40,25.05,26.09,26.09,25.05,25.05,24.35,24.70,24.35,26.79,25.40,16.70,21.92,22.61,22.27,22.61,22.61,22.96
2020,2,7,23.66,23.31,22.96,22.61,22.61,23.31,25.40,25.05,25.75,26.09,26.44,26.44,26.09,26.09,25.05,27.48,26.09,25.05,25.40,25.05,25.05,24.35,24.35,23.66
2020,2,8,21.92,20.53,18.79,18.09,17.40,18.09,20.53,20.53,21.22,20.18,17.40,16.35,16.00,16.00,14.26,18.44,15.66,13.22,13.92,13.57,13.92,13.22,12.87,12.18
2020,2,9,11.83,11.83,11.13,10.79,10.79,11.48,15.31,14.61,15.66,16.00,15.66,15.31,15.66,14.96,13.57,17.40,15.31,13.22,13.92,13.92,13.92,13.92,13.57,13.57
2020,2,10,13.22,12.87,14.61,14.61,16.00,19.13,21.22,21.57,23.31,25.05,24.01,22.61,25.40,26.79,25.75,28.18,26.79,25.05,22.61,19.83,20.53,21.92,21.92,22.96
2020,2,11,23.66,22.61,21.92,22.27,22.96,24.35,26.44,26.09,26.79,25.40,24.35,21.57,18.09,16.70,17.05,19.13,16.70,15.31,17.40,20.18,20.53,21.57,21.92,21.92
2020,2,12,21.92,22.27,22.61,22.61,22.96,22.96,25.05,25.05,29.22,30.27,24.70,24.01,21.92,18.79,15.66,19.13,16.35,14.96,16.70,16.70,16.70,17.05,18.44,18.09
2020,2,13,14.96,14.96,15.66,16.35,17.05,16.00,20.53,21.92,22.96,24.01,24.70,24.70,25.05,25.40,24.01,27.48,26.79,25.40,25.05,21.92,20.87,20.53,20.53,21.22
2020,2,14,22.27,21.92,21.22,20.53,21.22,22.61,25.40,25.40,29.92,31.31,31.31,34.79,33.75,33.75,35.14,27.14,26.44,25.05,25.40,25.05,24.70,24.35,24.35,24.01
2020,2,15,24.01,24.01,24.01,23.66,23.31,23.66,25.40,25.05,25.75,25.40,24.01,22.27,28.18,30.96,31.31,21.92,21.22,20.53,21.57,21.92,22.61,22.96,21.92,21.92
2020,2,16,22.27,21.92,21.22,18.09,14.96,15.31,18.44,24.01,24.70,22.61,22.96,24.01,23.31,24.01,18.79,16.00,14.96,13.22,15.31,20.53,24.70,21.57,19.83,18.09
2020,2,17,16.35,14.96,14.96,18.44,21.57,23.31,25.75,25.75,26.44,26.79,26.09,25.40,25.75,26.09,25.40,27.83,26.44,25.05,25.40,25.05,25.05,24.35,23.66,23.31
2020,2,18,22.96,22.61,22.61,22.61,23.31,23.66,25.75,24.35,24.01,21.92,22.96,23.31,22.96,24.01,24.70,26.79,24.35,24.35,22.27,19.83,19.13,18.44,17.40,16.70
2020,2,19,16.35,16.35,16.35,16.35,18.09,19.13,21.22,20.18,20.87,20.53,22.61,22.61,23.31,22.61,20.87,24.01,20.53,24.01,23.66,22.61,21.92,21.92,20.87,20.53
2020,2,20,20.53,20.53,19.13,19.13,18.44,17.74,20.53,19.83,20.53,20.53,20.53,20.18,20.18,20.18,18.79,21.92,18.79,18.09,19.13,24.35,24.35,24.35,24.01,23.66
2020,2,21,23.31,22.96,22.61,22.61,23.66,23.31,23.31,22.61,20.18,19.48,18.09,17.05,17.40,17.05,17.05,18.79,16.35,15.31,16.00,16.70,20.87,21.92,19.48,18.09
2020,2,22,16.70,16.00,16.35,14.96,14.26,15.31,18.09,18.09,17.74,17.74,16.70,15.66,15.31,15.31,13.57,17.74,15.66,15.31,22.96,24.01,24.70,24.01,24.01,22.96
2020,2,23,22.61,22.27,22.96,21.92,21.92,19.83,21.92,19.83,28.88,29.22,29.57,24.70,29.57,27.83,25.05,26.79,25.75,22.96,24.01,22.96,24.01,24.35,22.96,17.05
2020,2,24,15.66,15.66,16.00,20.87,22.61,22.61,20.87,31.31,28.88,28.88,28.88,29.22,33.40,26.09,26.44,22.27,30.96,25.75,26.09,25.05,24.70,24.35,23.66,22.96
2020,2,25,22.27,22.61,21.92,21.92,22.27,24.01,35.14,36.53,32.70,32.70,31.31,30.27,30.27,27.14,25.40,24.01,24.70,18.09,18.79,18.79,18.44,17.40,16.70,16.35
2020,2,26,16.00,15.66,21.22,22.61,22.96,24.01,24.35,22.61,25.40,22.27,20.53,19.48,18.79,19.48,19.13,22.61,22.96,23.31,24.70,24.70,24.01,22.96,22.96,22.61
2020,2,27,22.61,22.27,22.27,22.61,23.31,23.31,25.40,26.09,25.75,23.66,22.27,22.27,25.40,26.09,25.40,27.83,25.40,15.66,14.96,14.96,15.66,18.09,13.92,14.61
2020,2,28,17.05,17.40,22.27,22.61,21.57,20.87,21.57,32.01,28.88,27.14,24.35,24.70,24.35,24.35,18.44,17.74,14.96,16.35,17.05,18.09,18.09,19.48,18.09,18.09
2020,2,29,18.44,19.13,20.53,22.27,23.31,24.01,25.05,25.40,26.09,22.61,20.53,18.79,16.70,16.00,13.92,17.40,13.22,12.87,14.26,17.74,22.96,24.70,24.01,23.31
2020,3,1,22.61,22.27,22.96,21.57,21.92,19.83,21.57,19.83,28.88,29.22,29.57,24.70,29.22,27.83,25.05,26.44,25.75,22.96,24.01,22.96,24.01,24.35,22.96,16.70
2020,3,2,15.66,15.66,15.66,20.87,22.61,22.61,20.87,30.96,28.88,28.88,28.88,29.22,33.40,26.09,26.44,22.27,30.96,25.75,26.09,25.40,24.70,24.35,23.66,22.61
2020,3,3,22.27,22.61,21.57,21.92,22.27,24.01,35.14,36.53,32.70,32.70,31.31,30.27,30.27,27.14,25.40,24.01,24.70,18.09,19.13,18.79,18.44,17.40,16.70,16.00
2020,3,4,15.66,15.66,21.22,22.27,22.96,24.01,24.35,22.27,25.40,22.27,20.53,19.48,18.79,19.48,19.13,22.61,22.96,23.31,24.70,25.05,24.01,22.96,22.96,22.61
2020,3,5,22.61,22.27,22.27,22.61,23.31,22.96,25.40,25.75,25.75,23.66,22.27,22.27,25.40,26.09,25.05,27.48,25.40,15.66,14.96,14.96,15.66,18.09,13.92,14.61
2020,3,6,17.05,17.40,22.27,22.61,21.22,20.87,21.57,32.01,28.88,27.14,24.35,24.70,24.35,24.35,18.44,17.74,14.61,16.35,17.40,18.09,18.09,19.48,18.09,18.09
2020,3,7,18.09,19.13,20.53,22.27,23.31,24.01,25.05,25.40,25.75,22.61,20.18,18.79,16.70,16.00,13.57,17.40,13.22,12.87,14.26,17.74,22.96,24.70,23.66,23.31
2020,3,8,22.96,22.61,22.27,22.27,22.27,22.61,24.01,24.01,25.05,28.88,28.53,28.53,25.05,25.05,25.40,26.44,24.01,24.01,24.70,24.70,24.35,23.66,21.57,19.13
2020,3,9,22.27,22.96,23.31,23.31,23.31,23.66,35.14,39.66,28.88,29.22,29.57,32.70,25.75,30.27,36.88,27.14,34.44,25.05,25.40,25.75,25.05,23.31,22.96,22.61
2020,3,10,21.92,21.92,20.87,20.18,22.27,22.96,25.05,29.92,29.22,30.96,33.05,34.09,36.53,32.70,34.44,26.09,26.44,24.01,25.40,24.70,24.35,22.96,22.61,20.18
2020,3,11,19.48,17.74,17.40,15.66,16.00,16.70,19.13,19.13,20.18,20.87,20.53,24.35,25.75,26.09,25.05,24.70,24.70,24.01,24.70,20.53,18.79,17.74,17.05,16.35
2020,3,12,16.00,16.00,15.66,16.00,16.35,17.05,19.13,19.48,20.18,20.18,20.18,20.18,20.53,21.22,21.22,26.09,20.18,21.57,24.70,24.01,24.01,23.66,23.66,22.96
2020,3,13,23.66,23.66,23.31,21.57,21.92,22.61,22.61,31.66,29.22,24.01,26.79,27.83,26.79,28.18,28.18,20.18,22.27,16.70,16.00,18.79,18.44,17.74,18.09,17.74
2020,3,14,18.79,18.79,19.48,18.79,19.48,19.48,33.75,33.05,29.92,28.53,28.88,28.18,27.48,27.14,19.48,19.48,19.13,15.66,16.00,16.35,17.40,17.40,18.44,18.79
2020,3,15,19.13,19.83,20.53,20.87,22.27,23.31,25.05,24.35,25.05,23.66,22.61,23.31,29.92,29.92,28.18,32.70,31.66,13.92,14.61,16.00,16.00,13.92,12.52,12.52
2020,3,16,12.18,13.92,15.31,13.57,15.66,15.66,18.44,17.74,18.09,18.09,17.05,16.35,17.74,19.48,18.79,18.09,18.09,15.66,17.05,18.09,24.70,24.70,24.01,23.31
2020,3,17,23.31,22.96,22.96,22.96,23.66,24.35,26.09,26.09,26.79,24.01,19.83,18.44,18.09,25.40,29.22,21.57,21.57,19.48,16.70,17.40,17.05,16.35,20.87,20.53
2020,3,18,18.44,22.61,22.61,23.31,24.01,24.35,25.75,25.75,26.44,26.09,25.75,24.35,24.35,24.35,24.35,25.05,24.70,19.48,18.79,23.31,23.66,25.05,24.01,23.66
2020,3,19,23.31,22.96,23.31,23.31,22.96,23.31,25.40,26.09,26.79,26.09,25.40,26.09,25.05,25.40,26.44,24.70,25.75,25.05,25.75,25.75,25.40,24.35,24.01,23.66
2020,3,20,22.61,19.83,13.22,18.09,19.13,17.40,17.40,23.66,24.01,27.14,26.79,27.14,30.96,30.62,23.66,21.92,18.44,14.26,14.96,16.00,20.87,20.87,20.87,23.31
2020,3,21,22.96,22.27,21.92,19.48,17.05,13.57,19.13,27.48,25.75,26.09,29.22,30.62,34.44,33.40,34.44,33.75,28.53,18.79,18.09,21.22,22.96,22.61,22.61,22.27
2020,3,22,20.18,17.74,16.70,17.05,17.05,17.74,26.09,31.66,27.14,25.75,27.14,24.35,24.35,27.48,21.57,18.44,14.26,14.61,16.35,17.05,19.13,19.13,19.13,19.48
2020,3,23,19.83,18.09,15.31,14.96,14.61,18.09,21.92,28.53,28.18,26.09,25.40,25.05,24.35,24.70,21.92,21.92,19.13,15.31,16.70,17.40,17.05,18.09,21.92,22.27
2020,3,24,22.27,20.53,18.79,17.40,16.35,14.96,16.35,16.70,17.05,16.70,16.70,16.70,16.70,16.70,16.00,15.66,16.70,25.05,23.66,24.70,25.40,25.05,24.01,23.66
2020,3,25,23.66,23.31,23.31,23.31,24.35,24.01,25.05,24.35,22.27,20.18,21.57,22.61,21.57,19.83,17.74,16.70,16.00,14.61,15.66,19.48,24.70,24.01,23.66,22.96
2020,3,26,22.96,22.61,22.27,22.27,22.27,22.61,24.70,25.05,26.09,26.44,26.79,24.35,22.61,22.61,22.61,20.87,23.66,25.05,25.40,25.05,22.96,21.57,19.13,20.18
2020,3,27,21.92,21.92,19.48,18.44,18.44,19.83,22.96,25.05,24.35,22.61,25.05,25.75,26.09,26.44,26.79,25.05,25.75,23.66,19.83,17.40,23.66,24.70,22.61,21.22
2020,3,28,14.26,18.79,18.79,13.22,10.79,11.13,13.92,14.26,21.22,22.96,27.14,31.66,32.01,31.66,26.79,18.09,18.09,17.74,21.57,24.35,24.70,24.01,22.61,20.18
2020,3,29,17.05,20.53,21.22,17.74,18.44,17.74,18.79,20.18,22.27,23.66,23.31,24.35,25.05,25.40,24.70,25.05,25.05,14.61,15.66,16.70,16.70,14.61,11.83,13.22
2020,3,30,21.57,23.31,23.31,22.96,22.96,23.31,35.83,32.70,28.18,26.79,25.05,26.09,34.79,34.09,33.75,22.61,19.83,18.79,19.13,21.22,25.40,23.66,22.96,22.61
2020,3,31,22.61,22.27,22.27,22.61,21.92,28.88,38.62,36.88,28.18,32.70,29.22,28.18,28.88,23.66,22.27,24.70,23.66,14.96,16.70,20.87,20.53,20.18,17.40,16.35
2020,4,1,11.83,12.52,12.87,11.13,13.22,19.83,23.66,25.75,24.01,27.14,26.79,27.48,28.88,29.92,31.31,31.66,25.75,25.05,25.75,25.40,24.70,22.96,22.27,23.31
2020,4,2,23.31,22.61,21.92,21.57,21.57,24.01,24.70,26.09,26.79,24.70,21.22,22.61,20.18,18.44,17.05,17.74,16.00,18.79,16.70,17.05,16.35,24.01,22.96,22.27
2020,4,3,17.05,16.35,23.31,22.96,23.66,25.05,35.83,36.18,33.40,33.05,31.66,29.22,27.83,27.48,27.48,24.35,17.40,13.57,14.96,15.31,16.70,21.57,20.87,20.18
2020,4,4,23.31,23.66,23.31,22.27,21.57,35.49,34.09,33.75,28.53,23.31,29.57,33.40,32.70,33.05,29.57,20.87,25.40,24.35,24.01,23.66,24.35,23.31,24.35,23.66
2020,4,5,22.96,20.18,20.18,20.18,19.13,21.57,23.31,24.35,21.57,20.87,20.53,18.09,18.79,18.44,16.00,15.66,16.70,17.40,17.05,20.87,24.70,24.01,23.31,23.66
2020,4,6,21.92,19.83,18.44,17.40,18.79,25.40,39.66,33.05,33.40,32.36,29.92,22.96,26.79,26.44,24.70,24.35,21.57,24.35,25.40,26.09,25.40,24.70,22.96,22.61
2020,4,7,23.66,23.31,22.96,23.31,21.57,22.61,30.62,26.09,26.09,26.44,26.79,31.31,31.31,27.48,28.88,29.22,29.22,16.00,17.40,17.74,20.53,20.18,14.61,16.00
2020,4,8,15.31,14.26,12.87,18.79,19.83,32.70,32.01,32.36,32.70,31.66,30.96,30.27,32.70,33.75,29.92,26.79,24.35,24.35,25.40,25.05,24.01,21.22,18.09,16.70
2020,4,9,16.00,15.66,15.66,16.00,16.35,18.79,20.18,20.53,21.57,23.31,22.96,22.27,22.96,22.27,20.87,22.61,26.79,33.05,24.01,24.35,24.35,20.53,19.48,18.09
2020,4,10,17.40,12.52,11.13,11.48,11.83,14.61,15.31,16.70,16.70,17.05,17.40,17.40,17.74,18.44,19.13,17.05,20.18,27.83,15.31,15.66,14.96,21.57,24.01,23.66
2020,4,11,23.66,23.66,23.31,22.96,21.92,20.87,18.09,19.83,25.40,26.44,25.40,23.31,20.18,21.22,20.18,20.87,26.79,30.96,25.05,25.05,25.05,24.01,22.96,22.27
2020,4,12,22.27,22.61,22.96,23.31,23.31,24.70,24.35,25.05,25.75,25.40,23.66,22.27,22.61,20.53,25.75,15.66,18.09,23.66,14.26,14.61,14.26,17.05,17.40,17.05
2020,4,13,17.05,18.79,17.74,19.13,20.18,22.27,33.05,31.31,32.36,33.05,32.70,36.53,36.18,32.70,32.70,32.36,26.09,17.40,15.66,16.00,16.70,16.35,15.66,12.87
2020,4,14,12.87,14.96,14.26,15.31,16.00,19.83,30.62,28.53,27.83,28.18,27.83,27.48,31.31,31.31,31.31,19.13,18.09,14.61,16.70,17.40,21.22,20.87,20.87,21.22
2020,4,15,22.27,23.31,23.31,22.96,22.61,24.70,25.40,26.44,26.79,25.75,27.14,26.09,24.35,24.01,24.35,25.40,27.14,26.44,25.40,25.75,25.40,24.01,23.31,22.27
2020,4,16,22.27,22.27,21.22,21.22,21.57,21.57,22.27,24.01,26.09,26.79,27.14,27.83,28.18,28.53,28.88,28.18,27.14,27.14,25.40,23.31,25.75,24.35,23.66,23.66
2020,4,17,24.01,23.31,23.31,23.31,22.96,24.35,29.92,29.57,30.27,31.66,33.75,37.23,34.79,34.44,32.01,34.44,27.14,25.75,24.35,24.70,24.01,22.61,22.96,22.61
2020,4,18,22.61,22.96,22.96,23.31,23.66,24.35,22.27,18.44,23.31,25.40,29.92,32.70,33.40,32.70,32.01,24.70,26.09,32.70,24.01,25.05,24.35,23.31,16.35,17.05
2020,4,19,15.66,16.70,15.66,15.66,17.05,19.48,21.92,28.53,29.57,28.53,26.44,19.48,19.13,16.00,15.66,21.22,16.70,27.14,13.22,13.57,14.26,16.70,18.44,21.92
2020,4,20,23.66,22.96,22.61,22.96,23.31,24.35,24.35,25.40,26.44,26.79,27.14,26.09,26.79,26.79,26.44,25.05,26.79,25.05,22.96,24.35,22.61,22.96,21.92,21.92
2020,4,21,20.87,20.18,18.79,17.40,18.09,20.87,19.48,20.87,17.05,16.70,17.40,17.40,17.40,17.74,17.40,16.00,16.00,17.05,15.31,16.70,16.70,20.18,22.61,22.96
2020,4,22,23.66,23.31,22.27,22.96,22.96,24.01,24.01,25.40,21.22,17.74,17.40,17.40,17.74,18.09,18.09,16.70,16.35,17.05,15.66,16.70,17.05,17.74,21.92,22.27
2020,4,23,22.27,22.61,22.27,22.27,21.22,22.61,24.01,25.75,23.31,20.18,19.48,18.79,18.79,19.13,19.13,18.09,20.87,18.09,16.00,17.05,22.27,24.70,22.96,17.74
2020,4,24,21.57,22.61,22.96,22.96,23.31,25.40,25.75,26.44,30.27,26.44,26.09,24.70,24.70,25.40,25.40,24.70,26.44,25.40,24.35,26.09,25.40,24.35,24.01,23.66
2020,4,25,23.31,23.31,23.31,23.66,22.96,23.66,23.31,27.83,27.83,30.27,30.96,31.31,31.31,31.31,31.31,27.83,27.48,26.44,24.35,24.35,24.01,24.70,24.01,22.96
2020,4,26,22.27,23.66,22.96,22.61,22.61,23.66,24.01,24.70,25.05,25.05,25.75,25.75,25.75,26.09,25.75,29.57,26.09,24.35,22.27,24.01,20.87,19.48,17.05,17.40
2020,4,27,17.74,18.09,18.44,18.79,19.13,21.92,22.96,25.05,26.09,27.14,26.44,25.40,23.31,20.87,18.44,16.35,20.18,17.05,15.66,16.35,14.61,14.61,12.18,13.57
2020,4,28,18.09,20.53,20.53,22.96,23.66,25.40,25.75,29.57,26.79,27.83,25.75,26.09,24.01,23.31,21.92,20.18,21.92,17.74,16.00,16.35,14.96,13.22,11.83,11.13
2020,4,29,10.79,11.13,11.13,11.13,14.96,19.48,26.79,27.83,26.44,25.75,25.05,28.18,28.88,30.27,33.40,30.62,27.48,27.48,26.09,25.05,26.09,24.70,23.31,22.61
2020,4,30,22.61,23.31,23.66,22.61,22.96,29.92,34.79,32.36,29.57,28.18,27.48,24.70,25.40,28.53,27.48,22.96,22.61,17.40,15.31,15.66,14.61,12.87,11.83,11.13
2020,5,1,10.44,10.44,10.44,10.79,11.13,14.96,22.96,21.92,21.92,21.92,17.05,16.70,16.70,16.70,16.70,15.66,15.31,16.70,14.96,14.96,15.31,14.26,13.57,11.83
2020,5,2,11.13,11.13,11.48,11.13,11.48,15.66,16.00,24.01,25.75,20.87,21.92,20.18,21.22,19.48,24.01,23.66,22.96,22.96,22.61,23.66,22.61,23.31,24.01,22.61
2020,5,3,22.61,21.92,21.57,22.27,21.92,23.66,24.01,25.40,26.09,25.05,25.05,25.05,23.66,22.61,22.27,20.18,19.83,19.13,16.35,16.70,17.40,18.09,22.27,21.92
2020,5,4,19.83,16.70,12.52,13.22,20.18,25.40,25.40,26.79,26.79,27.14,27.48,28.18,28.18,28.53,28.53,27.83,27.14,24.01,22.27,24.01,25.05,22.96,22.27,22.96
2020,5,5,22.61,22.61,22.61,22.61,23.31,25.05,25.75,26.79,23.66,21.57,21.22,21.57,21.92,22.96,22.96,21.57,20.87,20.18,17.40,17.40,16.00,14.61,13.22,12.18
2020,5,6,11.83,14.26,17.74,18.44,19.48,22.27,24.01,24.35,20.18,20.18,20.87,20.87,21.22,20.18,20.53,19.83,20.18,25.05,25.05,26.44,25.75,24.70,24.01,23.66
2020,5,7,22.96,22.61,22.61,23.31,23.66,25.75,30.62,31.31,28.18,29.57,26.79,26.09,24.70,24.01,24.01,21.22,20.18,23.31,20.87,20.53,21.22,20.18,17.74,15.31
2020,5,8,15.66,18.44,18.09,17.40,14.26,16.35,23.66,24.35,24.01,17.40,17.74,17.40,17.74,17.74,17.74,16.70,16.35,20.87,20.53,18.79,20.87,23.66,24.35,24.01
2020,5,9,23.66,22.96,22.61,22.61,22.61,24.35,24.35,25.40,26.09,26.79,26.44,26.44,27.14,27.14,27.14,26.09,26.09,26.44,25.05,25.40,24.70,23.66,23.31,21.57
2020,5,10,19.13,19.83,21.57,22.27,20.18,19.83,20.18,20.53,20.87,20.87,21.57,21.57,22.61,23.66,24.35,23.66,25.40,22.27,20.53,23.31,22.27,18.09,17.40,22.96
2020,5,11,24.01,22.96,22.96,23.31,23.66,25.40,25.75,26.79,25.75,25.40,25.75,27.14,28.53,29.22,28.88,27.83,27.14,27.83,26.09,26.44,26.44,25.05,24.01,24.01
2020,5,12,24.01,23.66,23.66,23.31,23.66,25.05,25.75,24.70,21.57,19.83,19.48,19.83,20.18,19.83,20.87,20.18,19.48,19.48,17.05,17.05,16.00,14.61,13.22,12.18
2020,5,13,11.48,11.13,11.48,11.48,11.48,14.96,17.74,19.13,19.13,20.18,20.87,19.83,20.18,20.87,20.87,19.83,19.83,20.53,18.09,20.18,19.48,18.09,19.13,20.87
